Name,Section,Id,Term,Type,Days,Start Time,End Time,Instructor,Location,Enrollment Capacity,Enrollment Count,Waitlist Count,Drop Count,Id.1,Term.1
AEPS 200,11.0,5165,2184,Ind,W,12:10 PM,02:00 PM,"Bush III, E",048-0105,5.0,5.0,0.0,0.0,,
AEPS 200 /0,1.0,5603,2182,IND,,,,,,0.0,0.0,0.0,0.0,,
AEPS 203 /0,1.0,4495,2204,Lec,,,,,,0.0,0.0,0.0,17.0,,
AEPS 203 /0,2.0,4496,2204,Act,,,,,,0.0,0.0,0.0,17.0,,
AEPS 203,1.0,4645,2198,Lec,T,12:10 PM,01:00 PM,"Tubeileh, A",017J-0101,24.0,20.0,0.0,12.0,,
AEPS 203,2.0,4646,2198,Act,T,01:10 PM,03:00 PM,"Tubeileh, A",017J-0101,24.0,20.0,0.0,12.0,,
AEPS 203,1.0,4861,2202,Lec,R,12:10 PM,01:00 PM,"Tubeileh, A",017-0015A,24.0,20.0,0.0,5.0,,
AEPS 203,2.0,4862,2202,Act,R,01:10 PM,03:00 PM,"Tubeileh, A",017-0015A,24.0,20.0,0.0,5.0,,
AEPS 203,1.0,7863,2224,Lec,T,12:10 PM,01:00 PM,"Tubeileh, A",017J-0101,24.0,,,,,
AEPS 203,2.0,7864,2224,Act,T,01:10 PM,03:00 PM,"Tubeileh, A",017J-0101,24.0,,,,,
AEPS 203,1.0,8287,2218,Lec,T,12:10 PM,01:00 PM,"Tubeileh, A",017-0015A,24.0,24.0,0.0,6.0,,
AEPS 203,2.0,8288,2218,Act,T,01:10 PM,03:00 PM,"Tubeileh, A",017-0015A,24.0,24.0,0.0,6.0,,
AEPS 203,1.0,9283,2222,Lec,T,12:10 PM,01:00 PM,"Tubeileh, A",017-0015A,24.0,19.0,0.0,3.0,,
AEPS 203,2.0,9292,2222,Act,T,01:10 PM,03:00 PM,"Tubeileh, A",017-0015A,24.0,19.0,0.0,3.0,,
AEPS 205 /0,1.0,7636,2204,Lec,,,,,,0.0,0.0,0.0,23.0,,
AEPS 205 /0,2.0,7637,2204,Act,,,,,,0.0,0.0,0.0,23.0,,
AEPS 205 /2,2.0,7867,2224,Act,R,01:10 PM,03:00 PM,"Garner, L",017J-0101,24.0,,,,,
AEPS 205 /2,1.0,7991,2224,Lec,R,12:10 PM,01:00 PM,"Garner, L",017J-0101,24.0,,,,,
AEPS 205,1.0,8073,2198,Lec,R,12:10 PM,01:00 PM,"Garner, L",017J-0101,24.0,18.0,0.0,8.0,,
AEPS 205,2.0,8074,2198,Act,R,01:10 PM,03:00 PM,"Wong, J",017J-0101,24.0,18.0,0.0,8.0,,
AEPS 205 /2,1.0,8240,2202,Lec,R,12:10 PM,01:00 PM,"Wong, J",017J-0101,24.0,16.0,0.0,4.0,,
AEPS 205 /2,2.0,8241,2202,Act,R,01:10 PM,03:00 PM,"Wong, J",017J-0101,24.0,16.0,0.0,4.0,,
AEPS 205 /2,1.0,8289,2218,Lec,R,12:10 PM,01:00 PM,"Garner, L",017J-0101,24.0,23.0,0.0,11.0,,
AEPS 205 /2,2.0,8290,2218,Act,R,01:10 PM,03:00 PM,"Garner, L",017J-0101,24.0,23.0,0.0,11.0,,
AEPS 205 /2,1.0,9284,2222,Lec,R,12:10 PM,01:00 PM,"Garner, L",017J-0101,24.0,24.0,1.0,6.0,,
AEPS 205 /2,2.0,9293,2222,Act,R,01:10 PM,03:00 PM,"Garner, L",017J-0101,24.0,24.0,1.0,6.0,,
AEPS 215,1.0,4068,2218,Lec,M,02:10 PM,03:00 PM,"Lynch, M",048-0101,24.0,23.0,4.0,21.0,,
AEPS 215,2.0,4069,2218,Lab,MW,03:10 PM,06:00 PM,"Lynch, M",048-0101,24.0,23.0,4.0,21.0,,
AEPS 215,1.0,4460,2208,Lec,M,02:10 PM,03:00 PM,"Lynch, M",999,24.0,21.0,0.0,13.0,,
AEPS 215,2.0,4461,2208,Lab,MW,03:10 PM,06:00 PM,"Lynch, M",999,24.0,21.0,0.0,13.0,,
AEPS 215,1.0,4908,2222,Lec,M,01:10 PM,02:00 PM,"Lynch, M",034-0227,48.0,48.0,29.0,9.0,,
AEPS 215,2.0,4909,2222,Lab,MW,03:10 PM,06:00 PM,"Lynch, M",048-0101,24.0,24.0,7.0,8.0,,
AEPS 215,1.0,5515,2212,Lec,,,,"Lynch, M",,48.0,50.0,6.0,13.0,,
AEPS 215,2.0,5516,2212,Lab,MW,03:10 PM,06:00 PM,"Lynch, M",999,24.0,24.0,4.0,4.0,,
AEPS 215,3.0,5984,2222,Lab,TR,09:10 AM,12:00 PM,"Lynch, M",048-0101,24.0,24.0,22.0,2.0,,
AEPS 215,3.0,7010,2212,Lab,TR,09:10 AM,12:00 PM,"Lynch, M",999,24.0,26.0,2.0,9.0,,
AEPS 234 /0,3.0,****,2218,Lab,,,,,,0.0,0.0,0.0,2.0,,
AEPS 234,2.0,4070,2218,Lab,T,08:10 AM,11:00 AM,"Snyder, S",011-0112,24.0,29.0,3.0,5.0,,
AEPS 234,4.0,4071,2218,Lab,W,03:10 PM,06:00 PM,"Hoover, B",011-0112,24.0,25.0,0.0,2.0,,
AEPS 234,2.0,4462,2208,Lab,T,08:10 AM,11:00 AM,"Snyder, S",999,24.0,25.0,0.0,0.0,,
AEPS 234,4.0,4463,2208,Lab,W,03:10 PM,06:00 PM,"Snyder, S",999,24.0,13.0,0.0,3.0,,
AEPS 234,1.0,5676,2218,Lec,MWF,12:10 PM,01:00 PM,"Hoover, B",026-0104,72.0,65.0,3.0,5.0,,
AEPS 234,3.0,6211,2208,Lab,R,08:10 AM,11:00 AM,"Snyder, S",999,24.0,24.0,0.0,3.0,,
AEPS 234,1.0,6471,2208,Lec,MWF,12:10 PM,01:00 PM,"Hoover, B",999,72.0,62.0,0.0,4.0,,
AEPS 234,5.0,9441,2218,Lab,M,03:10 PM,06:00 PM,"Snyder, S",011-0112,24.0,11.0,0.0,1.0,,
AEPS 245,1.0,4072,2218,Lec,MWF,10:10 AM,11:00 AM,"Hoover, B",013-0110,24.0,20.0,0.0,7.0,,
AEPS 245,1.0,4464,2208,Lec,MWF,10:10 AM,11:00 AM,"Hoover, B",999,24.0,24.0,0.0,7.0,,
AEPS 245,2.0,6108,2218,Lab,R,12:10 PM,03:00 PM,"Hoover, B",048-0112,24.0,20.0,0.0,7.0,,
AEPS 245,2.0,6977,2208,Lab,,,,"Hoover, B",,24.0,24.0,0.0,7.0,,
AEPS 313,1.0,4042,2214,Lec,,,,"Headrick, D",,50.0,53.0,0.0,3.0,,
AEPS 313,2.0,4043,2214,Lab,M,12:10 PM,03:00 PM,"Murrietta, M",999,30.0,31.0,0.0,3.0,,
AEPS 313,3.0,4044,2214,Lab,M,03:10 PM,06:00 PM,"Murrietta, M",999,30.0,22.0,0.0,1.0,,
AEPS 313,1.0,4107,2218,Lec,TR,09:40 AM,11:00 AM,"Headrick, D",010-0223,48.0,42.0,0.0,9.0,,
AEPS 313,2.0,4108,2218,Lab,T,12:10 PM,03:00 PM,"Murrietta, M",011-0118,24.0,24.0,0.0,7.0,,
AEPS 313,3.0,4109,2218,Lab,T,03:10 PM,06:00 PM,"Murrietta, M",011-0118,24.0,18.0,0.0,4.0,,
AEPS 315 5W1 /0,1.0,1653,2216,Lec,,,,,,0.0,0.0,0.0,3.0,,
AEPS 315 5W1 /0,2.0,1654,2216,Act,,,,,,0.0,0.0,0.0,3.0,,
AEPS 315,1.0,4116,2218,Lec,MWF,09:10 AM,10:00 AM,"Tubeileh, A",010-0227,48.0,29.0,0.0,11.0,,
AEPS 315,3.0,4117,2218,Act,W,03:10 PM,05:00 PM,"Tubeileh, A",017J-0101,24.0,11.0,0.0,8.0,,
AEPS 315,2.0,4370,2218,Act,W,01:10 PM,03:00 PM,"Tubeileh, A",017J-0101,24.0,18.0,0.0,7.0,,
AEPS 315,1.0,5070,2214,Lec,MWF,10:10 AM,11:00 AM,"Tubeileh, A",999,72.0,72.0,0.0,38.0,,
AEPS 315,4.0,5071,2214,Act,,,,"Tubeileh, A",,24.0,24.0,0.0,11.0,,
AEPS 315,2.0,5072,2214,Act,,,,"Tubeileh, A",,24.0,24.0,0.0,13.0,,
AEPS 315,3.0,5073,2214,Act,,,,"Tubeileh, A",,24.0,24.0,0.0,14.0,,
AEPS 321,1.0,4061,2214,Lec,MW,04:10 PM,05:30 PM,"Steinmaus, S",999,72.0,43.0,0.0,10.0,,
AEPS 321,2.0,4062,2214,Lab,R,12:10 PM,03:00 PM,"Smith, D",999,24.0,14.0,0.0,8.0,,
AEPS 321,3.0,4063,2214,Lab,R,03:10 PM,06:00 PM,"Smith, D",999,24.0,16.0,0.0,3.0,,
AEPS 321,1.0,4113,2218,Lec,MW,04:10 PM,05:30 PM,"Steinmaus, S",010-0227,48.0,45.0,0.0,11.0,,
AEPS 321,2.0,4114,2218,Lab,R,12:10 PM,03:00 PM,"Smith, D",017J-0102,24.0,24.0,0.0,6.0,,
AEPS 321,3.0,4115,2218,Lab,R,03:10 PM,06:00 PM,"Smith, D",017J-0102,24.0,21.0,0.0,10.0,,
AEPS 321,4.0,7255,2214,Lab,W,12:10 PM,03:00 PM,"Smith, D",999,24.0,13.0,0.0,4.0,,
AEPS 323,70.0,3715,2224,Lec,MW,09:10 AM,10:00 AM,"Ding, S",192-0106,60.0,,,,,
AEPS 323,70.0,4045,2214,Lec,MW,09:10 AM,10:00 AM,"Ding, S",999,60.0,48.0,0.0,2.0,,
AEPS 323,70.0,4348,2218,Lec,MW,09:10 AM,10:00 AM,"Ding, S",180-0114,66.0,56.0,2.0,12.0,,
AEPS 323,70.0,4777,2208,Lec,MW,08:10 AM,09:00 AM,"Ding, S",999,66.0,61.0,1.0,8.0,,
AEPS 323,71.0,5302,2224,Act,MW,12:10 PM,02:00 PM,"Ding, S",011-0112,20.0,,,,,
AEPS 323,72.0,5303,2224,Act,TR,12:10 PM,02:00 PM,"Ding, S",011-0112,20.0,,,,,
AEPS 323,73.0,5304,2224,Act,MW,02:10 PM,04:00 PM,"Hewavitharana, S",011-0112,20.0,,,,,
AEPS 323,72.0,6140,2218,Act,MW,12:10 PM,02:00 PM,"Ding, S",011-0112,22.0,23.0,0.0,5.0,,
AEPS 323,71.0,6141,2218,Act,MW,10:10 AM,12:00 PM,"Ding, S",011-0112,22.0,22.0,2.0,6.0,,
AEPS 323,73.0,6142,2218,Act,TR,02:10 PM,04:00 PM,"Hewavitharana, S",011-0112,22.0,11.0,0.0,1.0,,
AEPS 323,1.0,6190,2222,Lec,MW,03:10 PM,04:00 PM,"Ding, S",034-0227,24.0,23.0,1.0,1.0,,
AEPS 323,2.0,6191,2222,Act,TR,12:10 PM,02:00 PM,"Ding, S",011-0112,24.0,23.0,1.0,1.0,,
AEPS 323,71.0,6223,2214,Act,MW,12:10 PM,02:00 PM,"Ding, S",999,20.0,20.0,0.0,0.0,,
AEPS 323,72.0,6224,2214,Act,TR,12:10 PM,02:00 PM,"Ding, S",999,20.0,16.0,0.0,0.0,,
AEPS 323,73.0,6225,2214,Act,MW,02:10 PM,04:00 PM,"Hewavitharana, S",999,20.0,12.0,0.0,3.0,,
AEPS 323,72.0,7047,2208,Act,MW,12:10 PM,02:00 PM,"Ding, S",011-0112,22.0,22.0,0.0,4.0,,
AEPS 323,71.0,7048,2208,Act,MW,10:10 AM,12:00 PM,"Ding, S",011-0112,22.0,22.0,1.0,6.0,,
AEPS 323,73.0,7049,2208,Act,TR,02:10 PM,04:00 PM,"Hewavitharana, S",011-0112,22.0,17.0,0.0,5.0,,
AEPS 323,1.0,7238,2212,Lec,MW,03:10 PM,04:00 PM,"Ding, S",999,24.0,24.0,0.0,5.0,,
AEPS 323,2.0,7239,2212,Act,TR,12:10 PM,02:00 PM,"Ding, S",999,24.0,24.0,0.0,5.0,,
AEPS 329 /2,3.0,****,2214,Lab,,,,"Wong, J",,0.0,12.0,0.0,2.0,,
AEPS 329 5W2 /0,1.0,1980,2216,Lec,,,,,,0.0,0.0,0.0,14.0,,
AEPS 329 5W2 /0,2.0,1981,2216,Act,,,,,,0.0,0.0,0.0,14.0,,
AEPS 329 5W2 /0,3.0,1982,2216,Act,,,,,,0.0,0.0,0.0,0.0,,
AEPS 329 /2,1.0,8284,2218,Lec,,,,"Wong, J",,48.0,46.0,0.0,22.0,,
AEPS 329 ,2.0,8285,2218,Act,F,10:10 AM,12:00 PM,"Wong, J",017J-0101,24.0,23.0,0.0,11.0,,
AEPS 329 ,3.0,8286,2218,Act,F,10:10 AM,12:00 PM,"Bisheff, K",017J-0102,24.0,23.0,0.0,12.0,,
AEPS 329 /2,1.0,8773,2214,Lec,,,,"Wong, J",,24.0,47.0,10.0,19.0,,
AEPS 329 /2,2.0,8774,2214,Lab,,,,"Wong, J",,24.0,35.0,10.0,24.0,,
AEPS 331 ,70.0,8276,2218,Lec,TR,08:10 AM,09:30 AM,"Rodrigues, D",999,48.0,2.0,0.0,1.0,,
AEPS 331 ,71.0,8277,2218,Lab,W,09:10 AM,12:00 PM,"Rodrigues, D",017J-0101,24.0,1.0,0.0,1.0,,
AEPS 331 ,72.0,8278,2218,Lab,W,12:10 PM,03:00 PM,"Rodrigues, D",017-0015A,24.0,1.0,0.0,0.0,,
AEPS 333,1.0,8275,2218,Act,TR,03:10 PM,05:00 PM,"Snyder, S",017J-0101,24.0,15.0,0.0,2.0,,
AEPS 339,2.0,****,2188,Ind,,,,"Holmes, G",,10.0,0.0,0.0,0.0,,
AEPS 339,2.0,****,2198,Ind,,,,"Holmes, G",,10.0,0.0,0.0,0.0,,
AEPS S339 CSS,1.0,****,2206,Ind,,,,"Steinmaus, S",,35.0,26.0,0.0,0.0,,
AEPS 339,2.0,****,2208,Ind,,,,"Holmes, G",,10.0,0.0,0.0,0.0,,
AEPS S339 CSS,1.0,****,2216,Ind,,,,"Steinmaus, S",,35.0,22.0,0.0,0.0,,
AEPS 339,2.0,****,2218,Ind,,,,"Holmes, G",,10.0,0.0,0.0,0.0,,
AEPS 339,1.0,1158,2216,Ind,,,,"Steinmaus, S",,40.0,0.0,0.0,0.0,,
AEPS 339,1.0,1181,2206,Ind,,,,"Steinmaus, S",,40.0,1.0,0.0,4.0,,
AEPS 339,1.0,1213,2196,Ind,,,,"Steinmaus, S",,40.0,19.0,0.0,0.0,,
AEPS 339,1.0,1405,2186,Ind,,,,"Steinmaus, S",,40.0,16.0,0.0,0.0,,
AEPS 339,1.0,3720,2224,Ind,,,,"Steinmaus, S",,35.0,,,,,
AEPS 339,1.0,4050,2214,Ind,,,,"Steinmaus, S",,35.0,3.0,0.0,0.0,,
AEPS 339,1.0,4086,2218,Ind,,,,"Steinmaus, S",,35.0,10.0,0.0,0.0,,
AEPS 339,1.0,4194,2222,Ind,,,,"Steinmaus, S",,40.0,0.0,0.0,0.0,,
AEPS 339,1.0,4427,2204,Ind,,,,"Steinmaus, S",,35.0,2.0,0.0,0.0,,
AEPS 339,1.0,4482,2208,Ind,,,,"Steinmaus, S",,35.0,20.0,0.0,0.0,,
AEPS 339,1.0,4602,2212,Ind,,,,"Steinmaus, S",,40.0,3.0,0.0,0.0,,
AEPS 339,1.0,4663,2198,Ind,,,,"Steinmaus, S",,35.0,18.0,0.0,0.0,,
AEPS 339,1.0,4794,2194,Ind,,,,"Steinmaus, S",,35.0,1.0,0.0,0.0,,
AEPS 339,1.0,4840,2202,Ind,,,,"Steinmaus, S",,40.0,5.0,0.0,0.0,,
AEPS 339,1.0,4962,2188,Ind,,,,"Steinmaus, S",,35.0,19.0,0.0,0.0,,
AEPS 339,1.0,5138,2184,Ind,,,,"Steinmaus, S",,35.0,3.0,0.0,0.0,,
AEPS 339,1.0,5161,2192,Ind,,,,"Steinmaus, S",,40.0,2.0,0.0,0.0,,
AEPS 339,1.0,5605,2182,IND,,,,"Steinmaus, S",,40.0,0.0,0.0,0.0,,
AEPS 341,1.0,4510,2218,Lec,MWF,08:10 AM,09:00 AM,"Snyder, S",013-0110,24.0,16.0,0.0,2.0,,
AEPS 341 /0,2.0,4511,2218,Lab,,,,,,0.0,0.0,0.0,0.0,,
AEPS 341,1.0,4988,2208,Lec,MWF,08:10 AM,09:00 AM,"Snyder, S",999,24.0,16.0,0.0,4.0,,
AEPS 341,2.0,4989,2208,Lab,,,,"Snyder, S",,24.0,16.0,0.0,4.0,,
AEPS 341,3.0,9440,2218,Lab,R,08:10 AM,11:00 AM,"Snyder, S",048Q-0100A,24.0,16.0,0.0,2.0,,
AEPS 400,2.0,****,2182,IND,,,,"Brown, J",,,,,,,
AEPS 400,4.0,****,2182,IND,,,,"Garner, L",,,,,,,
AEPS 400,5.0,****,2182,IND,,,,"Ivors, K",,,,,,,
AEPS 400,6.0,****,2182,IND,,,,"Headrick, D",,,,,,,
AEPS 400,9.0,****,2182,IND,,,,"Tubeileh, A",,,,,,,
AEPS 400,10.0,****,2182,IND,,,,"Steinmaus, S",,,,,,,
AEPS 400 /0,11.0,****,2182,IND,,,,,,,,,,,
AEPS 400,12.0,****,2182,IND,,,,"Wong, J",,,,,,,
AEPS 400,13.0,****,2182,IND,,,,"Shelton, M",,,,,,,
AEPS 400,15.0,****,2182,IND,,,,"Hoover, B",,,,,,,
AEPS 400,2.0,****,2184,Ind,,,,"Brown, J",,,,,,,
AEPS 400,4.0,****,2184,Ind,,,,"Garner, L",,,,,,,
AEPS 400,5.0,****,2184,Ind,,,,"Ivors, K",,,,,,,
AEPS 400,6.0,****,2184,Ind,,,,"Headrick, D",,,,,,,
AEPS 400,9.0,****,2184,Ind,,,,"Tubeileh, A",,,,,,,
AEPS 400,10.0,****,2184,Ind,,,,"Steinmaus, S",,,,,,,
AEPS 400 /0,11.0,****,2184,Ind,,,,,,,,,,,
AEPS 400,12.0,****,2184,Ind,,,,"Wong, J",,,,,,,
AEPS 400 /0,14.0,****,2184,Ind,,,,,,,,,,,
AEPS 400,15.0,****,2184,Ind,,,,"Hoover, B",,,,,,,
AEPS 400 8W1,1.0,****,2186,Ind,,,,"Steinmaus, S",,,,,,,
AEPS 400,2.0,****,2188,Ind,,,,"Brown, J",,24.0,0.0,0.0,0.0,,
AEPS 400,4.0,****,2188,Ind,,,,"Garner, L",,24.0,0.0,0.0,0.0,,
AEPS 400 /0,5.0,****,2188,Ind,,,,,,24.0,0.0,0.0,0.0,,
AEPS 400,6.0,****,2188,Ind,,,,"Headrick, D",,24.0,0.0,0.0,0.0,,
AEPS 400,9.0,****,2188,Ind,,,,"Tubeileh, A",,24.0,0.0,0.0,0.0,,
AEPS 400,10.0,****,2188,Ind,,,,"Steinmaus, S",,24.0,1.0,0.0,1.0,,
AEPS 400 /0,11.0,****,2188,Ind,,,,,,24.0,0.0,0.0,0.0,,
AEPS 400,12.0,****,2188,Ind,,,,"Wong, J",,24.0,0.0,0.0,0.0,,
AEPS 400 /0,14.0,****,2188,Ind,,,,,,24.0,0.0,0.0,0.0,,
AEPS 400,15.0,****,2188,Ind,,,,"Hoover, B",,24.0,0.0,0.0,0.0,,
AEPS 400,2.0,****,2192,Ind,,,,"Brown, W",,24.0,0.0,0.0,0.0,,
AEPS 400,3.0,****,2192,Ind,,,,"Garner, L",,24.0,0.0,0.0,0.0,,
AEPS 400 /0,4.0,****,2192,Ind,,,,,,24.0,0.0,0.0,0.0,,
AEPS 400,5.0,****,2192,Ind,,,,"Headrick, D",,24.0,0.0,0.0,0.0,,
AEPS 400,6.0,****,2192,Ind,,,,"Tubeileh, A",,24.0,0.0,0.0,0.0,,
AEPS 400,7.0,****,2192,Ind,,,,"Steinmaus, S",,24.0,2.0,0.0,0.0,,
AEPS 400,8.0,****,2192,Ind,,,,"Ding, S",,24.0,0.0,0.0,0.0,,
AEPS 400,9.0,****,2192,Ind,,,,"Wong, J",,24.0,1.0,0.0,0.0,,
AEPS 400,10.0,****,2192,Ind,,,,"Shelton, M",,24.0,0.0,0.0,0.0,,
AEPS 400,11.0,****,2192,Ind,,,,"Hoover, B",,24.0,0.0,0.0,0.0,,
AEPS 400,2.0,****,2194,Ind,,,,"Brown, W",,24.0,1.0,0.0,0.0,,
AEPS 400,3.0,****,2194,Ind,,,,"Garner, L",,24.0,0.0,0.0,0.0,,
AEPS 400,4.0,****,2194,Ind,,,,"Ding, S",,24.0,1.0,0.0,0.0,,
AEPS 400,5.0,****,2194,Ind,,,,"Headrick, D",,24.0,0.0,0.0,0.0,,
AEPS 400,6.0,****,2194,Ind,,,,"Tubeileh, A",,24.0,0.0,0.0,0.0,,
AEPS 400,7.0,****,2194,Ind,,,,"Steinmaus, S",,24.0,2.0,0.0,0.0,,
AEPS 400,9.0,****,2194,Ind,,,,"Wong, J",,24.0,0.0,0.0,0.0,,
AEPS 400 /0,10.0,****,2194,Ind,,,,,,24.0,0.0,0.0,0.0,,
AEPS 400,11.0,****,2194,Ind,,,,"Hoover, B",,24.0,0.0,0.0,0.0,,
AEPS 400 8W1,1.0,****,2196,Ind,,,,"Steinmaus, S",,24.0,0.0,0.0,1.0,,
AEPS 400,2.0,****,2198,Ind,,,,"Brown, W",,24.0,0.0,0.0,0.0,,
AEPS 400,4.0,****,2198,Ind,,,,"Garner, L",,24.0,0.0,0.0,0.0,,
AEPS 400,5.0,****,2198,Ind,,,,"Ding, S",,24.0,0.0,0.0,0.0,,
AEPS 400,6.0,****,2198,Ind,,,,"Headrick, D",,24.0,1.0,0.0,0.0,,
AEPS 400,9.0,****,2198,Ind,,,,"Tubeileh, A",,24.0,0.0,0.0,0.0,,
AEPS 400,10.0,****,2198,Ind,,,,"Steinmaus, S",,24.0,1.0,0.0,0.0,,
AEPS 400,11.0,****,2198,Ind,,,,"Hewavitharana, S",,24.0,0.0,0.0,0.0,,
AEPS 400,12.0,****,2198,Ind,,,,"Wong, J",,24.0,0.0,0.0,0.0,,
AEPS 400 /0,14.0,****,2198,Ind,,,,,,24.0,0.0,0.0,0.0,,
AEPS 400,15.0,****,2198,Ind,,,,"Hoover, B",,24.0,0.0,0.0,0.0,,
AEPS 400,2.0,****,2202,Ind,,,,"Brown, W",,24.0,0.0,0.0,0.0,,
AEPS 400,3.0,****,2202,Ind,,,,"Garner, L",,24.0,1.0,0.0,1.0,,
AEPS 400,4.0,****,2202,Ind,,,,"Hewavitharana, S",,24.0,0.0,0.0,0.0,,
AEPS 400,5.0,****,2202,Ind,,,,"Headrick, D",,24.0,1.0,0.0,0.0,,
AEPS 400,6.0,****,2202,Ind,,,,"Tubeileh, A",,24.0,0.0,0.0,0.0,,
AEPS 400,7.0,****,2202,Ind,,,,"Steinmaus, S",,24.0,0.0,0.0,0.0,,
AEPS 400,8.0,****,2202,Ind,,,,"Ding, S",,24.0,0.0,0.0,0.0,,
AEPS 400,9.0,****,2202,Ind,,,,"Wong, J",,24.0,1.0,0.0,0.0,,
AEPS 400,10.0,****,2202,Ind,,,,"Shelton, M",,24.0,0.0,0.0,0.0,,
AEPS 400,11.0,****,2202,Ind,,,,"Hoover, B",,24.0,1.0,0.0,0.0,,
AEPS 400 /0,2.0,****,2204,Ind,,,,,,0.0,0.0,0.0,3.0,,
AEPS 400,3.0,****,2204,Ind,,,,"Garner, L",,24.0,0.0,0.0,0.0,,
AEPS 400,4.0,****,2204,Ind,,,,"Ding, S",,24.0,0.0,0.0,0.0,,
AEPS 400,5.0,****,2204,Ind,,,,"Headrick, D",,24.0,0.0,0.0,0.0,,
AEPS 400,6.0,****,2204,Ind,,,,"Tubeileh, A",,24.0,0.0,0.0,0.0,,
AEPS 400,7.0,****,2204,Ind,,,,"Steinmaus, S",,24.0,1.0,0.0,0.0,,
AEPS 400,9.0,****,2204,Ind,,,,"Wong, J",,24.0,0.0,0.0,0.0,,
AEPS 400 /0,10.0,****,2204,Ind,,,,,,24.0,0.0,0.0,0.0,,
AEPS 400,11.0,****,2204,Ind,,,,"Hoover, B",,24.0,2.0,0.0,0.0,,
AEPS 400 8W1,1.0,****,2206,Ind,,,,"Steinmaus, S",,24.0,1.0,0.0,0.0,,
AEPS 400,4.0,****,2208,Ind,,,,"Garner, L",,24.0,0.0,0.0,0.0,,
AEPS 400,5.0,****,2208,Ind,,,,"Ding, S",,24.0,2.0,0.0,0.0,,
AEPS 400,6.0,****,2208,Ind,,,,"Headrick, D",,24.0,1.0,0.0,0.0,,
AEPS 400,9.0,****,2208,Ind,,,,"Tubeileh, A",,24.0,0.0,0.0,0.0,,
AEPS 400,10.0,****,2208,Ind,,,,"Steinmaus, S",,24.0,2.0,0.0,0.0,,
AEPS 400,11.0,****,2208,Ind,,,,"Hewavitharana, S",,24.0,0.0,0.0,0.0,,
AEPS 400,12.0,****,2208,Ind,,,,"Wong, J",,24.0,0.0,0.0,0.0,,
AEPS 400 /0,14.0,****,2208,Ind,,,,,,24.0,0.0,0.0,0.0,,
AEPS 400,15.0,****,2208,Ind,,,,"Hoover, B",,24.0,0.0,0.0,0.0,,
AEPS 400,2.0,****,2212,Ind,,,,"Brown, W",,24.0,0.0,0.0,0.0,,
AEPS 400,3.0,****,2212,Ind,,,,"Garner, L",,24.0,0.0,0.0,0.0,,
AEPS 400,4.0,****,2212,Ind,,,,"Hewavitharana, S",,24.0,0.0,0.0,0.0,,
AEPS 400,5.0,****,2212,Ind,,,,"Headrick, D",,24.0,0.0,0.0,0.0,,
AEPS 400,6.0,****,2212,Ind,,,,"Tubeileh, A",,24.0,5.0,0.0,0.0,,
AEPS 400,7.0,****,2212,Ind,,,,"Steinmaus, S",,24.0,1.0,0.0,0.0,,
AEPS 400,8.0,****,2212,Ind,,,,"Ding, S",,24.0,0.0,0.0,0.0,,
AEPS 400,9.0,****,2212,Ind,,,,"Wong, J",,24.0,0.0,0.0,0.0,,
AEPS 400,10.0,****,2212,Ind,,,,"Snyder, S",,9.0,9.0,0.0,0.0,,
AEPS 400,11.0,****,2212,Ind,,,,"Hoover, B",,24.0,0.0,0.0,0.0,,
AEPS 400,3.0,****,2214,Ind,,,,"Garner, L",,24.0,0.0,0.0,0.0,,
AEPS 400,4.0,****,2214,Ind,,,,"Ding, S",,24.0,0.0,0.0,0.0,,
AEPS 400,5.0,****,2214,Ind,,,,"Headrick, D",,24.0,1.0,0.0,0.0,,
AEPS 400,6.0,****,2214,Ind,,,,"Tubeileh, A",,24.0,0.0,0.0,0.0,,
AEPS 400,7.0,****,2214,Ind,,,,"Steinmaus, S",,24.0,1.0,0.0,0.0,,
AEPS 400,9.0,****,2214,Ind,,,,"Wong, J",,24.0,0.0,0.0,0.0,,
AEPS 400,11.0,****,2214,Ind,,,,"Hoover, B",,24.0,0.0,0.0,0.0,,
AEPS 400 8W1,1.0,****,2216,Ind,,,,"Steinmaus, S",,24.0,0.0,0.0,0.0,,
AEPS 400,4.0,****,2218,Ind,,,,"Garner, L",,24.0,0.0,0.0,0.0,,
AEPS 400,5.0,****,2218,Ind,,,,"Ding, S",,24.0,0.0,0.0,0.0,,
AEPS 400,6.0,****,2218,Ind,,,,"Headrick, D",,24.0,1.0,0.0,0.0,,
AEPS 400,9.0,****,2218,Ind,,,,"Tubeileh, A",,24.0,0.0,0.0,0.0,,
AEPS 400,10.0,****,2218,Ind,,,,"Steinmaus, S",,24.0,2.0,0.0,0.0,,
AEPS 400,11.0,****,2218,Ind,,,,"Hewavitharana, S",,24.0,0.0,0.0,0.0,,
AEPS 400,12.0,****,2218,Ind,,,,"Wong, J",,24.0,0.0,0.0,0.0,,
AEPS 400 /0,14.0,****,2218,Ind,,,,,,0.0,0.0,0.0,0.0,,
AEPS 400,15.0,****,2218,Ind,,,,"Hoover, B",,24.0,1.0,0.0,0.0,,
AEPS 400,3.0,****,2222,Ind,,,,"Garner, L",,24.0,0.0,0.0,0.0,,
AEPS 400,4.0,****,2222,Ind,,,,"Hewavitharana, S",,24.0,0.0,0.0,0.0,,
